"charged_off","ContactsMade_Inbound","maxDue","current_rate","lti__c","final_risk_group__c","inquires_last_6_months__c","age","ach_recurring","ach_onetime","utm","pred"
"1",0,-1,24.49,3,8,1,0,1,0,1,"0"
"0",2,-1,26.99,3,10,2,0,0,0,2,"0"
"0",0,-1,5.99,2,1,1,1,0,0,1,NA
"1",1,-1,14.99,3,2,0,1,0,0,3,NA
"0",0,-1,15.99,2,1,0,1,1,0,2,NA
"1",0,-1,22.99,2,7,2,0,1,0,1,"0"
"0",2,-1,16.49,2,2,2,1,0,1,1,NA
"0",3,-1,25.99,3,8,0,1,0,0,2,NA
"0",2,-1,24.49,3,10,0,1,0,1,2,NA
"0",1,-1,26.99,4,7,0,1,0,1,3,NA
"0",1,-1,19.99,4,6,0,0,1,0,1,"0"
"1",3,-1,15.49,3,4,1,0,0,0,1,NA
"0",9,-1,20.99,3,8,2,1,0,1,3,NA
"1",12,-1,24.49,3,10,1,0,0,0,3,NA
"0",1,-1,15.49,3,1,0,1,1,0,1,NA
"0",5,-1,25.99,1,5,2,1,1,0,2,NA
"1",4,-1,25.99,3,7,1,1,0,0,2,NA
"0",3,-1,14.49,1,2,0,1,0,0,2,NA
"0",2,-1,15.99,1,7,2,1,1,0,1,NA
"0",0,-1,21.99,4,3,0,1,1,0,1,"0"
"1",0,-1,22.49,4,10,1,1,1,0,2,"0"
"0",0,-1,24.99,1,10,1,0,1,0,1,"0"
"0",2,-1,13.49,2,1,0,1,0,1,3,NA
"0",0,-1,23.99,3,4,0,1,0,1,1,NA
"1",0,-1,16.49,3,2,2,0,0,1,2,NA
"1",1,-1,24.49,3,10,1,0,1,0,2,"0"
"0",2,-1,21.99,1,9,2,1,0,0,3,NA
"0",0,-1,16.99,1,4,2,1,1,0,1,NA
"0",5,-1,21.49,2,10,2,1,1,0,1,NA
"0",1,-1,18.49,4,3,0,1,1,0,1,NA
"1",0,-1,22.99,3,8,2,1,0,0,1,NA
"0",2,-1,14.99,1,4,2,1,1,0,2,NA
"1",0,-1,16.99,1,5,1,0,1,0,2,NA
"1",0,-1,16.49,3,2,0,1,1,0,1,NA
"0",2,-1,16.99,4,2,1,1,1,0,2,"0"
"1",0,-1,14.49,1,3,1,1,1,0,3,"0"
"0",2,-1,5.99,1,1,0,0,0,0,1,NA
"0",1,-1,23.99,3,8,2,1,0,1,3,"0"
"0",2,-1,22.99,1,7,2,1,0,1,1,NA
"1",0,-1,26.99,1,10,2,1,1,0,2,"0"
"1",0,-1,26.49,4,8,0,1,0,1,3,"0"
"0",2,-1,14.49,3,1,2,1,1,0,1,NA
"0",2,-1,15.49,1,1,0,1,0,0,3,NA
"0",5,-1,15.49,1,5,0,1,0,1,1,NA
"0",4,-1,17.99,3,2,2,1,1,0,2,NA
"0",1,-1,21.49,3,4,1,1,0,0,1,NA
"1",0,-1,16.99,2,2,0,0,1,0,3,"0"
"1",4,-1,25.49,4,5,1,1,0,0,2,NA
"0",1,-1,24.99,2,8,0,1,0,0,2,NA
"0",1,-1,16.99,3,2,2,1,0,0,3,"0"
"0",4,-1,21.99,2,3,2,0,0,1,1,NA
"1",0,-1,26.99,1,10,2,1,1,0,3,"0"
"1",0,-1,18.49,2,5,1,1,1,0,2,"0"
"0",0,-1,20.49,3,9,1,1,0,1,2,NA
"0",1,-1,14.99,2,1,2,1,0,1,1,NA
"0",3,-1,17.49,2,8,0,1,1,0,1,NA
"0",2,-1,24.49,4,10,0,0,0,1,3,NA
"0",8,-1,25.99,4,9,2,1,1,0,3,"0"
"0",3,-1,18.99,4,2,1,1,0,0,1,NA
"1",8,-1,25.99,2,8,1,1,0,1,2,NA
"1",1,-1,26.49,3,8,2,1,1,0,1,"0"
"1",0,-1,17.49,2,2,2,1,1,0,3,"0"
"0",8,-1,16.99,4,2,0,1,1,0,1,NA
"1",4,-1,17.49,1,3,0,1,0,0,2,NA
"0",0,-1,18.99,3,2,1,1,1,0,1,NA
"1",0,-1,15.49,3,1,0,1,0,0,1,NA
"0",1,-1,12.49,1,1,1,1,1,0,2,NA
"0",0,-1,24.49,2,10,2,1,0,0,1,NA
"0",1,-1,25.49,4,10,2,1,0,0,2,"0"
"1",0,-1,18.99,4,2,0,1,1,0,2,"0"
"0",2,-1,19.49,4,6,1,0,0,1,2,NA
"0",2,-1,16.99,2,6,0,1,1,0,2,NA
"0",1,-1,14.49,2,1,0,0,0,1,1,NA
"0",2,-1,12.99,2,1,0,1,0,0,3,NA
"0",2,-1,14.49,3,1,0,1,1,0,1,NA
"0",0,-1,14.99,1,1,0,1,0,1,2,NA
"1",0,-1,24.99,2,8,2,1,1,0,3,"0"
"0",4,-1,14.49,2,2,0,1,0,0,1,NA
"0",3,-1,13.99,2,1,2,1,1,0,1,NA
"0",17,-1,12.49,2,1,0,0,0,1,2,NA
"0",4,-1,17.49,4,2,1,0,0,1,2,NA
"0",1,-1,16.99,2,5,1,1,0,1,1,NA
"0",3,-1,5.99,1,1,0,1,0,1,3,NA
"1",0,-1,21.99,1,9,2,1,1,0,2,"0"
"0",4,-1,5.99,3,1,0,1,0,0,3,NA
"1",1,-1,13.49,1,3,2,1,1,0,2,NA
"0",0,-1,22.49,3,5,2,1,1,0,1,"0"
"1",0,-1,23.99,2,10,2,0,0,1,3,"0"
"1",1,-1,15.49,3,2,0,0,0,1,1,NA
"0",1,-1,13.99,3,1,0,1,0,0,1,NA
"1",0,-1,15.99,2,2,1,0,1,0,1,NA
"1",0,-1,22.49,4,6,2,1,0,1,1,NA
"0",1,-1,22.49,4,4,0,1,0,1,3,NA
"1",5,-1,15.49,4,2,2,1,0,1,1,NA
"0",3,-1,12.99,2,2,2,0,0,0,2,NA
"0",4,-1,25.49,2,8,1,1,0,0,2,NA
"0",2,-1,25.49,3,10,2,0,0,1,3,"0"
"0",1,-1,15.99,1,3,1,1,0,0,1,NA
"0",0,-1,21.49,3,6,2,1,0,1,1,NA
"1",1,-1,15.99,3,3,0,1,1,0,1,NA
"0",1,-1,16.99,2,6,0,0,1,0,1,NA
"0",0,-1,16.49,2,2,1,1,0,0,1,NA
"0",5,-1,16.99,2,3,0,0,0,1,1,NA
"1",10,-1,23.99,3,9,1,0,1,0,3,NA
"0",1,-1,19.99,3,5,1,1,1,0,1,NA
"1",1,-1,20.99,4,6,0,0,1,0,1,"0"
"0",1,-1,20.49,2,8,2,1,0,0,1,NA
"0",0,-1,14.99,4,1,0,1,0,1,1,NA
"0",1,-1,15.99,3,1,1,1,0,1,2,NA
"1",0,-1,26.49,3,5,1,1,1,0,1,"0"
"0",2,-1,24.49,3,5,1,1,0,1,3,NA
"1",0,-1,14.49,2,5,1,1,1,0,2,"0"
"0",3,-1,23.99,4,3,0,1,1,0,2,"0"
"1",0,-1,24.49,3,7,2,1,1,0,3,"0"
"1",0,-1,16.49,3,3,0,0,1,0,3,"0"
"1",0,-1,21.49,4,10,2,0,1,0,1,"0"
"0",1,-1,17.49,3,3,1,1,1,0,1,NA
"1",0,-1,24.99,2,8,1,1,0,0,3,"0"
"0",1,-1,16.49,3,4,2,1,0,0,2,NA
"1",3,-1,19.99,3,3,1,0,0,0,2,NA
"1",1,-1,24.49,3,9,2,1,0,1,3,"0"
"0",1,-1,14.49,3,2,0,1,0,1,1,NA
"1",0,-1,25.99,1,10,2,1,0,1,3,NA
"1",13,-1,16.99,4,2,0,0,0,0,2,NA
"1",2,-1,15.49,3,2,0,1,1,0,1,NA
"0",9,-1,26.99,2,10,2,1,0,1,2,NA
"1",0,-1,19.99,3,7,2,0,0,1,2,NA
"0",5,-1,18.49,1,5,0,1,0,1,1,NA
"0",0,-1,16.49,1,3,2,1,0,1,1,NA
"0",3,-1,24.49,3,10,2,1,1,0,2,"0"
"0",3,-1,15.49,2,2,0,1,0,0,1,NA
"0",2,-1,22.49,2,9,2,1,1,0,2,"0"
"0",4,-1,25.99,1,10,1,0,1,0,2,NA
"1",0,-1,15.99,1,2,2,0,1,0,1,NA
"1",1,-1,25.99,2,9,2,0,1,0,2,"0"
"0",2,-1,18.99,1,4,2,0,1,0,1,NA
"1",3,-1,17.49,4,3,2,0,0,1,1,NA
"0",4,-1,14.49,3,5,1,1,1,0,1,NA
"0",0,-1,26.99,2,10,2,0,1,0,2,"0"
"1",3,-1,18.99,3,2,1,1,1,0,1,NA
"1",0,-1,26.49,3,10,2,1,1,0,3,"0"
"0",0,-1,19.49,3,3,2,1,0,1,1,NA
"1",0,-1,14.49,2,1,0,1,1,0,3,NA
"1",0,-1,26.49,2,9,2,1,1,0,3,"0"
"0",0,-1,20.49,4,7,1,1,1,0,2,"0"
"0",2,-1,26.49,4,7,0,1,1,0,1,"0"
"0",0,-1,24.49,3,3,2,1,0,1,2,NA
"0",2,-1,15.49,1,2,2,1,0,1,2,NA
"0",1,-1,25.49,3,4,2,1,0,1,1,NA
"0",0,-1,13.49,1,2,1,1,0,0,1,NA
"0",6,-1,24.49,3,10,0,0,0,1,3,NA
"0",1,-1,14.99,1,4,2,0,1,0,1,NA
"0",0,-1,14.49,1,1,2,1,1,0,2,NA
"0",0,-1,23.99,3,4,0,1,0,1,2,NA
"1",0,-1,5.99,1,1,0,1,1,0,1,NA
"1",0,-1,13.99,4,2,0,1,0,1,1,NA
"1",0,-1,22.49,2,5,1,0,0,0,3,"0"
"0",0,-1,23.49,3,9,2,1,0,0,3,"0"
"0",1,-1,14.99,3,1,2,0,1,0,1,NA
"0",0,-1,25.49,3,8,1,1,0,1,1,NA
"0",0,-1,25.49,1,8,2,1,0,0,1,NA
"1",0,-1,25.49,3,10,2,0,1,0,2,"0"
"1",0,-1,26.49,1,10,2,0,0,0,1,NA
"0",2,-1,5.99,3,1,0,0,1,0,1,NA
"1",2,-1,26.99,3,10,0,0,0,0,1,NA
"1",0,-1,15.49,2,5,0,0,1,0,1,NA
"0",2,-1,17.49,4,2,0,1,1,0,2,NA
"1",0,-1,22.99,4,4,1,0,0,1,2,NA
"1",3,-1,13.49,2,4,2,1,1,0,3,NA
"1",0,-1,26.49,3,10,1,1,1,0,2,"0"
"0",2,-1,25.49,3,9,0,1,0,1,1,NA
"0",11,-1,16.99,3,2,0,0,1,0,2,NA
"0",2,-1,25.49,3,7,2,1,1,0,2,"0"
"0",1,-1,18.49,2,5,2,1,1,0,1,NA
"0",9,-1,16.99,4,3,0,1,1,0,1,NA
"1",0,-1,15.99,3,4,0,1,1,0,1,NA
"0",1,-1,15.99,3,3,0,1,1,0,3,"0"
"0",6,-1,5.99,1,1,2,1,0,1,1,NA
"0",1,-1,19.99,4,6,1,1,1,0,1,"0"
"1",1,-1,24.49,1,8,1,1,1,0,2,"0"
"1",0,-1,18.49,3,5,0,0,1,0,2,"0"
"1",0,-1,17.99,3,2,1,0,1,0,3,"0"
"0",0,-1,5.99,1,1,0,1,0,0,1,NA
"0",4,-1,13.99,3,1,1,0,0,0,3,NA
"1",5,-1,26.49,1,8,2,0,0,1,3,NA
"0",2,-1,22.49,2,6,2,1,0,1,1,NA
"1",3,-1,24.99,3,6,2,1,0,1,3,NA
"0",2,-1,13.99,1,1,0,1,1,0,2,NA
"0",0,-1,16.49,2,3,2,1,0,1,3,NA
"0",1,-1,26.99,4,10,2,1,1,0,2,"0"
"1",0,-1,22.99,3,4,2,0,1,0,1,"0"
"1",0,-1,24.49,3,8,1,1,1,0,2,"0"
"0",3,-1,14.49,3,1,1,1,1,0,2,NA
"0",9,-1,13.49,1,1,0,1,0,1,1,NA
"0",3,-1,15.49,3,4,0,1,1,0,1,NA
"0",1,-1,17.49,3,3,0,1,1,0,2,NA
"1",0,-1,23.49,3,10,2,1,1,0,3,"0"
"1",3,-1,21.49,4,10,2,1,1,0,1,"0"
"0",2,-1,19.99,3,6,1,0,0,1,1,NA
"1",0,-1,21.49,3,9,2,1,0,0,3,"0"
"1",0,-1,21.49,3,10,0,0,1,0,3,"0"
"0",8,-1,13.49,2,1,1,1,0,0,1,NA
"0",3,-1,21.99,1,7,1,0,0,1,1,NA
"1",0,-1,18.99,3,2,0,1,1,0,3,"0"
"1",0,-1,23.99,3,6,1,1,0,0,2,"0"
"0",1,-1,17.99,3,3,0,1,0,1,1,NA
"0",2,-1,22.99,1,7,2,1,1,0,2,"0"
"0",3,-1,25.99,3,9,1,1,1,0,2,"0"
"0",1,-1,21.49,3,4,0,1,1,0,1,NA
"0",5,-1,22.49,3,6,2,1,0,1,2,NA
"0",4,-1,26.99,1,10,2,1,0,1,1,NA
"0",2,-1,13.99,1,1,2,1,0,1,1,NA
"0",3,-1,20.99,3,10,2,0,0,1,1,NA
"0",2,-1,26.99,3,10,0,1,0,0,3,"0"
"0",0,-1,21.49,1,6,2,1,1,0,3,"0"
"1",1,-1,13.49,1,1,1,0,0,0,2,NA
"0",2,-1,24.49,1,9,2,1,1,0,1,NA
"1",20,-1,24.49,3,10,2,0,0,1,3,NA
"0",8,-1,14.99,2,1,1,1,0,1,2,NA
"1",0,-1,26.49,2,10,2,1,0,0,3,"0"
"1",0,-1,5.99,1,1,0,1,1,0,2,NA
"0",1,-1,15.49,1,3,2,1,1,0,2,NA
"0",4,-1,15.99,2,1,2,1,1,0,1,NA
"0",1,-1,21.99,3,7,1,1,1,0,2,"0"
"1",1,-1,26.49,3,10,0,1,1,0,3,"0"
"0",2,-1,15.49,4,1,0,1,0,1,3,NA
"1",0,-1,26.49,3,4,1,1,1,0,3,"0"
"1",0,-1,19.49,4,3,2,0,1,0,3,"0"
"0",5,-1,18.99,2,4,2,1,0,1,1,NA
"1",1,-1,21.49,4,6,0,1,1,0,1,"0"
"0",0,-1,15.99,4,1,0,1,0,1,1,NA
"0",2,-1,20.49,3,8,0,0,1,0,3,"0"
"0",2,-1,24.99,1,10,2,1,0,0,1,NA
"0",5,-1,20.99,3,10,2,0,1,0,1,NA
"1",0,-1,25.49,4,5,0,0,1,0,3,"0"
"1",0,-1,12.99,2,1,0,1,0,1,2,NA
"1",1,-1,12.99,3,1,0,0,0,1,3,NA
"1",0,-1,14.49,2,2,1,0,1,0,2,"0"
"1",0,-1,18.99,2,8,2,0,0,0,3,"0"
"1",0,-1,14.99,1,3,2,0,1,0,3,"0"
"0",2,-1,13.49,3,2,2,1,1,0,1,NA
"1",0,-1,24.49,1,8,1,1,1,0,3,"0"
"1",0,-1,21.99,3,7,2,0,0,0,3,"0"
"0",13,-1,12.99,2,1,0,1,0,0,1,NA
"0",2,-1,13.99,3,1,0,1,0,1,2,NA
"0",0,-1,13.49,1,3,0,1,1,0,1,NA
"0",9,-1,26.49,2,10,2,0,1,0,3,NA
"1",0,-1,18.49,3,7,2,0,1,0,1,"0"
"0",1,-1,25.49,1,10,0,1,0,1,1,NA
"0",0,-1,15.99,2,2,1,0,0,0,1,NA
"0",0,-1,12.99,1,1,2,1,1,0,1,NA
"0",4,-1,16.99,2,7,2,1,0,0,1,NA
"0",2,-1,21.99,1,9,2,1,1,0,3,"0"
"1",0,-1,18.49,3,5,1,1,0,0,3,"0"
"0",0,-1,26.99,3,10,2,0,0,1,2,"0"
"0",0,-1,12.99,4,1,0,1,1,0,3,"0"
"0",2,-1,25.99,1,9,2,0,1,0,1,NA
"0",5,-1,24.49,2,7,2,1,0,1,1,NA
"1",0,-1,24.49,4,10,2,1,0,0,1,"0"
"1",0,-1,26.49,2,8,0,1,1,0,3,"0"
"0",2,-1,26.99,4,10,2,1,0,1,3,"0"
"1",0,-1,12.99,2,1,0,0,0,0,3,NA
"0",0,-1,5.99,1,1,0,1,1,0,1,NA
"0",8,-1,20.99,4,3,0,1,1,0,3,NA
"1",1,-1,22.49,3,4,2,1,1,0,3,"0"
"0",2,-1,26.99,1,10,1,0,0,0,1,NA
"0",1,-1,14.49,1,5,2,0,0,1,2,NA
"0",2,-1,18.99,1,4,2,1,0,1,1,NA
"0",8,-1,22.49,4,5,0,1,0,1,1,NA
"1",0,-1,21.49,2,7,2,1,0,1,3,NA
"0",2,-1,19.99,1,7,2,1,1,0,1,NA
"0",0,-1,25.49,3,10,0,0,1,0,1,"0"
"1",3,-1,22.49,4,5,0,1,0,1,1,NA
"0",1,-1,14.49,1,2,2,1,0,1,1,NA
"1",0,-1,20.99,3,6,2,0,0,0,1,NA
"1",4,-1,24.49,3,10,2,0,0,1,2,NA
"1",0,-1,26.49,3,5,2,1,0,1,1,NA
"0",1,-1,15.49,1,2,1,1,1,0,2,NA
"0",1,-1,26.99,4,7,2,1,1,0,2,"0"
"1",4,-1,26.49,2,10,0,0,0,0,1,NA
"0",1,-1,15.99,2,2,0,0,0,1,2,NA
"1",1,-1,25.49,4,10,0,1,0,1,1,NA
"1",0,-1,17.99,3,3,2,1,1,0,1,"0"
"0",2,-1,19.99,2,3,2,1,1,0,2,NA
"1",0,-1,14.49,1,1,0,0,1,0,3,NA
"0",3,-1,14.99,3,1,0,1,1,0,2,NA
"1",0,-1,26.99,4,10,0,0,1,0,2,"0"
"0",1,-1,17.49,4,4,2,1,1,0,3,"0"
"0",2,-1,26.99,3,10,2,1,1,0,1,"0"
"0",0,-1,26.49,4,7,0,1,1,0,1,"0"
"1",1,-1,23.99,1,9,2,0,0,1,2,NA
"1",0,-1,25.49,4,10,2,0,0,0,2,"0"
"0",3,-1,25.99,1,9,1,1,0,0,1,NA
"0",1,-1,19.49,3,7,2,0,0,0,1,NA
"0",2,-1,25.49,4,10,1,1,0,0,1,NA
"1",0,-1,18.99,3,8,1,1,1,0,3,"0"
"0",0,-1,20.49,3,3,0,1,1,0,2,"0"
"0",4,-1,24.99,1,10,1,0,1,0,3,"0"
"0",9,-1,20.99,1,10,0,1,0,0,2,NA
"0",2,-1,26.49,3,5,0,1,0,1,2,NA
"0",1,-1,5.99,2,1,1,1,0,1,1,NA
"0",6,-1,18.49,1,5,2,1,0,0,1,NA
"0",3,-1,21.49,3,4,1,0,0,1,1,NA
"0",7,-1,24.99,2,7,1,1,1,0,3,NA
"1",2,-1,22.49,3,10,2,1,0,1,2,NA
"1",2,-1,24.49,3,6,0,1,0,0,1,NA
"0",2,-1,19.99,1,5,1,1,0,1,3,NA
"0",0,-1,17.49,3,3,1,1,0,1,2,NA
"1",0,-1,23.99,2,10,2,1,0,1,2,NA
"0",3,-1,25.99,2,10,2,1,1,0,3,"0"
"0",4,-1,22.49,1,7,1,1,0,0,3,NA
"0",8,-1,14.49,4,1,0,1,0,1,1,NA
"0",14,-1,22.99,3,4,2,1,0,1,1,NA
"0",2,-1,19.99,2,10,2,0,0,0,1,NA
"1",1,-1,25.49,2,10,2,1,0,1,3,NA
"1",0,-1,14.49,3,1,0,1,1,0,1,NA
"1",1,-1,25.99,3,10,1,1,1,0,3,"0"
"0",2,-1,21.99,4,3,0,1,0,1,1,NA
"0",1,-1,26.49,4,9,2,1,0,0,1,"0"
"0",4,-1,26.49,1,10,2,0,0,0,2,NA
"1",0,-1,22.99,1,8,2,0,0,1,2,NA
"0",4,-1,25.49,3,10,2,0,0,1,2,NA
"0",2,-1,15.99,1,2,0,1,1,0,3,NA
"1",3,-1,14.99,2,1,2,1,1,0,2,NA
"0",1,-1,25.99,1,8,2,0,0,1,1,NA
"0",1,-1,25.99,2,8,2,1,1,0,2,"0"
"1",0,-1,22.49,1,9,2,1,1,0,3,"0"
"0",2,-1,22.49,1,9,2,1,0,1,1,NA
"0",1,-1,5.99,1,1,1,1,1,0,1,NA
"1",1,-1,18.99,2,4,2,1,1,0,2,"0"
"1",2,-1,26.99,1,6,2,1,1,0,2,"0"
"0",0,-1,22.99,2,4,1,0,1,0,1,"0"
"1",0,-1,13.99,2,1,0,1,1,0,3,NA
"0",7,-1,26.99,1,10,2,1,0,0,2,NA
"0",1,-1,15.49,1,3,1,0,1,0,3,"0"
"1",7,-1,12.49,3,1,0,1,0,0,2,NA
"0",1,-1,14.49,2,3,1,1,1,0,1,NA
"1",0,-1,26.49,4,8,0,0,0,0,1,"0"
"0",1,-1,16.99,3,2,0,1,1,0,1,NA
"1",1,-1,18.99,3,4,0,0,1,0,1,NA
"0",2,-1,5.99,1,1,0,1,0,0,2,NA
"1",1,-1,26.49,4,5,1,1,0,1,1,NA
"0",0,-1,25.49,3,6,0,0,0,1,1,NA
"1",3,-1,17.99,4,7,0,0,1,0,2,"0"
"0",1,-1,23.99,3,6,0,1,0,0,1,NA
"1",1,-1,22.99,2,7,2,0,0,0,1,NA
"0",3,-1,19.99,4,7,0,1,1,0,2,"0"
"0",1,-1,18.49,1,5,2,0,1,0,2,"0"
"0",0,-1,5.99,1,1,2,1,0,1,1,NA
"0",9,-1,14.49,3,2,0,0,0,0,2,NA
"1",2,-1,23.99,3,8,1,0,1,0,1,"0"
"0",1,-1,13.49,1,4,0,1,1,0,2,NA
"0",3,-1,25.49,4,10,1,1,0,0,3,"0"
"0",0,-1,26.99,2,6,1,1,0,0,2,NA
"1",0,-1,26.99,2,9,1,1,1,0,3,"0"
"0",7,-1,17.49,2,2,2,1,0,1,2,NA
"0",0,-1,17.99,1,2,1,1,0,1,3,NA
"1",0,-1,22.99,4,7,0,1,0,1,1,NA
"1",0,-1,14.99,2,1,1,0,1,0,3,"0"
"0",5,-1,15.99,4,1,0,1,0,0,3,NA
"0",7,-1,13.99,4,2,0,1,0,1,1,NA
"0",11,-1,25.49,1,10,0,0,0,0,1,NA
"1",0,-1,24.99,2,10,2,0,0,0,3,"0"
"1",0,-1,22.99,3,4,2,1,0,0,1,NA
"1",1,-1,24.49,2,10,1,1,1,0,1,"0"
"0",1,-1,16.99,3,2,0,1,1,0,1,NA
"0",3,-1,24.99,2,6,1,1,1,0,3,"0"
"0",0,-1,5.99,1,1,2,1,0,1,1,NA
"1",1,-1,17.49,3,3,0,1,1,0,3,"0"
"0",0,-1,16.99,3,6,2,1,1,0,1,"0"
"0",6,-1,22.99,3,4,0,0,0,1,1,NA
"0",3,-1,26.49,4,5,1,1,0,0,3,"0"
"0",1,-1,15.49,1,5,2,1,1,0,1,NA
"0",0,-1,16.99,2,2,0,1,1,0,1,NA
"0",0,-1,14.49,4,3,1,0,0,0,1,NA
"1",0,-1,20.99,3,10,2,1,1,0,1,"0"
"0",10,-1,20.99,3,6,2,1,0,0,2,NA
"0",1,-1,5.99,1,1,2,0,0,0,1,NA
"1",5,-1,15.49,3,1,0,0,1,0,1,NA
"0",0,-1,24.99,3,6,0,0,0,0,1,NA
"1",0,-1,25.49,4,7,0,1,1,0,2,"0"
"0",1,-1,25.49,2,9,2,1,0,0,2,"0"
"1",0,-1,16.49,1,3,2,1,0,0,2,NA
"0",4,-1,26.99,2,10,1,1,0,0,1,NA
"0",0,-1,14.99,3,3,1,1,1,0,3,"0"
"1",0,-1,20.99,2,7,1,0,1,0,3,"0"
"0",4,-1,15.49,1,1,0,0,1,0,3,NA
"0",9,-1,25.99,3,9,2,1,0,1,3,NA
"1",5,-1,25.99,1,8,2,1,1,0,1,NA
"1",0,-1,16.99,2,2,0,1,1,0,3,"0"
"0",0,-1,24.99,2,6,2,1,1,0,2,"0"
"0",0,-1,24.99,3,8,2,0,0,0,2,"0"
"0",2,-1,22.99,4,4,0,1,1,0,3,"0"
"1",0,-1,13.99,2,3,0,1,1,0,2,NA
"0",0,-1,23.99,3,9,1,1,0,0,2,"0"
"1",0,-1,18.49,2,7,0,1,1,0,1,NA
"0",1,-1,25.49,3,10,2,1,1,0,1,"0"
"1",0,-1,19.49,1,6,2,0,0,0,2,NA
"1",1,-1,23.99,2,8,2,1,0,0,3,"0"
"0",1,-1,13.99,2,2,1,1,0,1,1,NA
"1",2,-1,17.49,1,3,1,1,0,1,1,NA
"1",0,-1,25.49,2,7,1,1,0,0,1,NA
"1",0,-1,15.99,3,6,1,0,0,0,1,NA
"1",0,-1,24.99,2,5,2,1,1,0,3,"0"
"0",2,-1,16.99,3,5,2,0,0,1,2,NA
"0",1,-1,12.49,3,1,0,1,0,0,1,NA
"1",1,-1,26.49,2,6,2,0,1,0,1,"0"
"1",1,-1,22.99,3,10,0,0,1,0,3,"0"
"0",4,-1,17.49,1,10,2,1,0,1,1,NA
"1",0,-1,26.49,3,7,1,1,1,0,1,"0"
"0",1,-1,24.49,3,9,2,1,0,0,2,"0"
"1",2,-1,22.99,2,10,1,1,0,1,1,NA
"0",3,-1,15.49,3,6,2,0,1,0,1,NA
"1",0,-1,24.99,2,10,0,1,1,0,1,"0"
"0",3,-1,21.99,2,3,2,1,1,0,2,NA
"1",0,-1,5.99,2,1,0,1,1,0,1,NA
"0",4,-1,20.49,3,9,2,0,1,0,1,NA
"1",0,-1,14.49,3,2,0,1,1,0,2,NA
"1",1,-1,26.99,3,7,0,1,1,0,2,"0"
"1",0,-1,24.99,2,6,2,1,0,0,1,NA
"0",0,-1,26.49,3,9,2,1,1,0,1,"0"
"0",2,-1,26.99,2,10,1,1,1,0,2,"0"
"0",4,-1,17.99,3,3,0,0,0,0,1,NA
"0",3,-1,24.49,1,9,2,1,0,1,1,NA
"1",0,-1,25.99,1,9,0,0,0,0,3,"0"
"0",3,-1,15.49,1,2,2,1,0,0,2,NA
"0",3,-1,17.49,3,4,2,0,0,1,1,NA
"1",5,-1,24.49,4,6,1,1,1,0,1,NA
"0",16,-1,24.49,3,5,2,0,1,0,2,NA
"0",1,-1,12.49,2,1,0,0,1,0,1,NA
"1",4,-1,13.99,2,2,0,1,0,1,2,NA
"1",2,-1,25.99,4,9,1,0,0,0,1,NA
"0",5,-1,16.99,3,3,1,1,0,0,3,NA
"1",0,-1,20.99,1,6,2,1,1,0,2,"0"
"0",1,-1,18.99,1,10,2,0,1,0,1,NA
"1",0,-1,26.99,2,10,0,1,0,0,2,NA
"1",0,-1,21.99,4,3,0,1,1,0,3,"0"
"0",0,-1,15.99,3,2,1,1,1,0,2,"0"
"0",2,-1,13.99,2,3,0,0,0,0,3,NA
"1",0,-1,25.49,4,7,1,1,0,1,2,NA
"1",0,-1,25.49,2,6,2,1,1,0,2,"0"
"1",1,-1,20.99,3,6,0,1,0,0,3,NA
"1",3,-1,5.99,2,1,0,1,0,1,1,NA
"0",1,-1,17.49,1,3,0,1,0,0,3,NA
"0",2,-1,13.49,4,1,0,1,0,0,1,NA
"0",15,-1,23.99,4,6,2,1,0,0,2,NA
"1",0,-1,26.99,3,10,0,1,0,0,2,"0"
"1",0,-1,25.99,4,7,2,0,0,0,1,"0"
"0",2,-1,21.99,4,4,1,0,0,1,2,NA
"0",2,-1,5.99,1,1,0,0,0,1,1,NA
"1",2,-1,24.99,2,7,0,0,1,0,1,NA
"1",0,-1,25.99,1,8,2,1,1,0,1,"0"
"0",0,-1,14.99,4,1,0,1,1,0,1,NA
"1",3,-1,25.99,4,5,2,1,1,0,1,"0"
"1",1,-1,19.49,3,3,2,0,1,0,2,"0"
"0",0,-1,18.99,3,5,0,0,0,1,2,NA
"0",11,-1,22.49,2,10,2,1,1,0,2,NA
"1",7,-1,25.99,4,7,2,1,1,0,1,NA
"0",7,-1,22.99,1,10,1,0,0,0,1,NA
"1",1,-1,17.99,3,2,0,1,0,0,2,NA
"0",0,-1,19.99,3,3,0,0,1,0,1,NA
"0",2,-1,20.99,2,5,0,1,0,1,3,NA
"0",9,-1,19.49,2,6,2,1,1,0,3,NA
"1",3,-1,22.49,1,6,1,1,0,1,1,NA
"0",1,-1,5.99,2,1,1,1,1,0,1,NA
"0",3,-1,20.99,3,4,0,0,0,1,1,NA
"0",0,-1,14.99,2,2,0,0,1,0,1,NA
"1",4,-1,25.99,2,9,2,1,1,0,1,NA
"1",0,-1,25.49,3,10,1,0,0,0,1,"0"
"0",2,-1,18.99,3,8,1,1,0,1,2,NA
"0",0,-1,20.99,1,6,2,1,0,1,1,NA
"0",7,-1,15.49,1,2,2,1,0,0,1,NA
"1",0,-1,15.99,1,6,0,1,1,0,3,"0"
"1",0,-1,17.49,4,4,1,1,1,0,2,"0"
